league,season,team,game,date,time,result,GF,GA,opponent,xG,xGA,Poss,Formation,"('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Ast', '')","('xAG', '')","('xA', '')","('KP', '')","('1/3', '')","('PPA', '')","('CrsPA', '')","('PrgP', '')","('Att', '')","('Pass Types', 'Live')","('Pass Types', 'Dead')","('Pass Types', 'FK')","('Pass Types', 'TB')","('Pass Types', 'Sw')","('Pass Types', 'Crs')","('Pass Types', 'TI')","('Pass Types', 'CK')","('Corner Kicks', 'In')","('Corner Kicks', 'Out')","('Corner Kicks', 'Str')","('Outcomes', 'Cmp')","('Outcomes', 'Off')","('Outcomes', 'Blocks')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Int', '')","('Tkl+Int', '')","('Clr', '')","('Err', '')","('Poss', '')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')"
,2425,Atlanta Utd,2024-07-03 NE Revolution-Atlanta Utd,2024-07-03,19:45:00,,,,NE Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-07-06 RSL-Atlanta Utd,2024-07-06,19:30:00,,,,RSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-07-13 CF Montréal-Atlanta Utd,2024-07-13,19:30:00,,,,CF Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-07-17 Atlanta Utd-NYCFC,2024-07-17,19:30:00,,,,NYCFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-07-20 Atlanta Utd-Crew,2024-07-20,19:30:00,,,,Crew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-08-24 LA Galaxy-Atlanta Utd,2024-08-24,19:30:00,,,,LA Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-08-31 Charlotte-Atlanta Utd,2024-08-31,19:30:00,,,,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-09-14 Atlanta Utd-Nashville,2024-09-14,19:30:00,,,,Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-09-18 Atlanta Utd-Inter Miami,2024-09-18,19:30:00,,,,Inter Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-09-21 NY Red Bulls-Atlanta Utd,2024-09-21,19:30:00,,,,NY Red Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-09-28 Philadelphia-Atlanta Utd,2024-09-28,19:30:00,,,,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-10-02 Atlanta Utd-CF Montréal,2024-10-02,19:30:00,,,,CF Montréal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-10-05 Atlanta Utd-NY Red Bulls,2024-10-05,19:30:00,,,,NY Red Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Atlanta Utd,2024-10-19 Orlando City-Atlanta Utd,2024-10-19,18:00:00,,,,Orlando City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-02-24 Austin-Minnesota Utd,2024-02-24,19:30:00,L,1,2,Minnesota Utd,1.1,3.0,52,4-2-3-1,10,2,8,80.0,0,3.0,1.0,0,0,0,0,7,13,53.8,42,10,23.8,26.3,5,60.0,42.2,22,1,4.5,2,12.2,1,9,2,22.2,0.11,0.5,9.8,0,0,0,1.1,1.1,0.12,-0.1,-0.1,341,445,76.6,7124,2634,108,129,83.7,184,221,83.3,49,87,56.3,1,0.9,1.0,7,24,8,3,33,445,389,55,15,0,5,15,28,4,3,0,0,341,1,7,16,11,3,0,1,1,0,2,2,0,0,0,0,0,21,11,17,1,3,11,19,57.9,8,9,4,5,4,25,38,1,52,574,101,279,195,100,25,574,22,6,27.3,14,63.6,247,1358,659,6,5,0,12,6,336,33,2,0,0,14,12,1,15,4,11,0,0,0,35,18,14,56.3
,2425,Austin,2024-03-02 Seattle-Austin,2024-03-02,19:30:00,D,0,0,Seattle,0.0,1.2,43,4-3-3,3,0,3,100.0,1,0.7,0.7,0,0,0,0,7,27,25.9,44,11,47.7,36.5,11,54.5,43.4,27,3,11.1,0,8.8,0,2,1,50.0,0.0,0.0,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0,301,411,73.2,5983,2397,105,127,82.7,147,179,82.1,45,79,57.0,0,0.0,0.1,1,15,1,0,25,411,368,42,16,0,1,10,14,0,0,0,0,301,1,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,20,16,11,6,3,7,25,28.0,18,15,9,6,13,33,30,0,43,526,101,243,218,69,3,526,15,8,53.3,5,33.3,294,1257,609,11,7,2,14,9,299,24,5,0,0,18,14,1,10,13,16,0,0,0,51,12,16,42.9
,2425,Austin,2024-03-09 Austin-St. Louis,2024-03-09,19:30:00,D,2,2,St. Louis,1.0,2.0,41,4-2-3-1,7,2,5,85.7,0,2.2,0.2,1,1,0,0,8,31,25.8,41,5,58.5,41.5,8,87.5,58.9,27,2,7.4,3,9.9,2,5,2,40.0,0.4,1.0,8.4,0,0,0,1.0,1.0,0.19,1.0,1.0,197,319,61.8,4149,1710,60,93,64.5,99,129,76.7,37,86,43.0,2,1.0,1.0,5,11,6,1,17,319,261,57,14,0,2,16,27,5,4,1,0,197,1,9,8,2,3,0,1,2,0,3,2,1,0,0,0,0,19,8,9,7,3,13,27,48.1,14,18,5,13,6,25,47,0,41,446,96,203,160,83,13,446,14,8,57.1,4,28.6,136,875,390,9,4,1,15,7,193,16,1,0,0,17,14,1,16,6,8,0,1,0,28,12,20,37.5
,2425,Austin,2024-03-16 Austin-Philadelphia,2024-03-16,19:30:00,D,2,2,Philadelphia,1.2,2.4,54,4-3-3,6,2,4,83.3,0,2.1,0.1,1,1,0,0,5,13,38.5,34,11,29.4,35.3,8,37.5,37.6,17,3,17.6,0,5.5,2,13,2,15.4,0.15,1.0,18.5,1,0,0,1.2,1.2,0.09,0.8,0.8,331,420,78.8,6814,2633,135,156,86.5,133,157,84.7,59,95,62.1,2,0.6,0.4,7,24,2,1,29,420,360,59,24,1,15,19,19,5,4,0,0,331,1,4,22,16,3,0,1,2,0,4,4,0,0,0,0,0,6,4,2,4,0,2,4,50.0,2,6,4,2,7,13,15,0,54,511,67,205,198,114,18,511,15,5,33.3,9,60.0,298,1759,834,16,12,2,21,12,321,29,3,0,0,12,19,1,19,7,4,0,1,0,36,9,14,39.1
,2425,Austin,2024-03-23 Orlando City-Austin,2024-03-23,19:30:00,L,0,2,Orlando City,0.2,1.9,57,4-2-3-1,8,2,6,75.0,0,2.3,0.3,0,0,0,0,7,14,50.0,44,5,15.9,25.7,12,58.3,48.4,10,0,0.0,2,15.4,0,3,1,33.3,0.0,0.0,24.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,489,579,84.5,9567,3164,197,214,92.1,232,254,91.3,59,97,60.8,0,0.0,0.4,1,43,1,1,39,579,533,46,15,0,4,11,16,0,0,0,0,489,0,10,5,4,0,0,0,0,1,0,0,0,0,0,0,0,12,8,8,3,1,7,11,63.6,4,9,4,5,6,18,16,0,57,655,82,253,285,121,4,655,17,7,41.2,9,52.9,301,1199,599,9,15,0,11,5,486,39,0,0,0,9,13,0,11,6,8,0,0,0,32,9,4,69.2
,2425,Austin,2024-03-30 Austin-FC Dallas,2024-03-30,19:30:00,W,2,1,FC Dallas,1.5,0.7,67,4-2-3-1,4,1,3,75.0,0,0.5,-0.5,0,0,0,0,3,10,30.0,33,7,21.2,25.5,5,60.0,50.6,8,3,37.5,2,14.9,2,13,3,23.1,0.15,0.67,17.8,1,0,0,1.5,1.5,0.12,0.5,0.5,521,613,85.0,8881,3033,269,293,91.8,209,231,90.5,40,69,58.0,2,1.0,0.9,8,53,13,2,59,613,560,49,14,4,5,19,24,4,1,3,0,521,4,8,22,16,0,1,2,2,1,4,4,0,0,0,0,0,9,5,1,4,4,0,5,0.0,5,6,1,5,3,12,22,1,67,705,45,162,332,212,26,705,17,6,35.3,9,52.9,478,2195,1010,16,13,5,7,7,516,59,3,0,0,14,14,4,19,3,5,0,0,0,35,11,17,39.3
,2425,Austin,2024-04-06 Austin-SJ Earthquakes,2024-04-06,19:30:00,W,4,3,SJ Earthquakes,1.9,2.7,61,4-2-3-1,8,3,5,62.5,0,2.7,-0.3,0,0,0,0,11,17,64.7,36,8,36.1,36.8,6,66.7,45.3,11,1,9.1,2,14.4,4,14,5,35.7,0.21,0.6,19.0,0,1,1,1.9,1.1,0.08,2.1,1.9,419,522,80.3,8497,3583,140,170,82.4,204,238,85.7,67,98,68.4,1,0.7,1.6,9,48,21,5,67,522,464,58,12,0,3,35,26,10,2,4,0,419,0,11,28,17,4,4,0,3,0,7,6,0,0,0,1,0,13,6,4,6,3,9,17,52.9,8,14,2,12,4,17,14,0,61,627,64,158,247,230,29,626,28,14,50.0,13,46.4,393,2286,1090,22,19,4,10,7,415,67,3,0,0,11,12,0,35,4,6,1,0,0,36,17,11,60.7
,2425,Austin,2024-04-14 St. Louis-Austin,2024-04-14,15:45:00,L,0,1,St. Louis,0.3,1.5,62,4-2-3-1,4,1,3,75.0,0,1.2,0.2,0,0,0,0,6,22,27.3,44,8,29.5,34.8,11,81.8,60.8,12,0,0.0,1,22.0,0,2,0,0.0,0.0,,8.8,0,0,0,0.3,0.3,0.16,-0.3,-0.3,415,531,78.2,8142,3147,161,185,87.0,199,230,86.5,51,95,53.7,0,0.3,0.8,2,22,8,3,35,531,465,64,19,0,2,20,26,6,3,2,0,415,2,10,4,3,1,0,0,0,0,0,0,0,0,0,0,0,11,7,7,3,1,4,13,30.8,9,5,2,3,8,19,9,0,62,597,61,225,271,108,17,597,22,12,54.5,7,31.8,299,1501,705,10,9,2,13,5,411,35,2,0,0,14,18,2,20,8,7,0,0,0,34,12,17,41.4
,2425,Austin,2024-04-20 Dynamo FC-Austin,2024-04-20,19:30:00,W,1,0,Dynamo FC,0.8,1.5,33,4-2-3-1,6,0,6,100.0,1,1.5,1.5,0,0,0,0,11,20,55.0,35,6,37.1,34.6,10,70.0,45.4,11,1,9.1,1,16.5,1,7,4,57.1,0.14,0.25,14.8,0,0,0,0.8,0.8,0.11,0.2,0.2,250,333,75.1,4890,2138,90,108,83.3,108,130,83.1,37,64,57.8,1,0.6,0.5,5,15,5,3,14,333,282,49,18,1,0,10,19,1,0,0,0,250,2,8,14,12,1,0,0,1,0,2,1,1,0,0,0,0,12,6,9,3,0,5,11,45.5,6,13,5,8,16,28,15,0,33,447,80,213,161,77,12,447,22,6,27.3,13,59.1,228,1186,613,11,8,3,18,9,249,14,2,0,0,11,16,2,10,16,6,0,0,0,37,15,12,55.6
,2425,Austin,2024-04-27 Austin-LA Galaxy,2024-04-27,12:45:00,W,2,0,LA Galaxy,1.1,0.5,40,4-2-3-1,5,0,5,100.0,1,1.3,1.3,0,0,0,0,4,19,21.1,28,3,42.9,37.3,9,77.8,53.0,17,2,11.8,0,4.5,2,9,5,55.6,0.22,0.4,19.0,0,0,0,1.1,1.1,0.12,0.9,0.9,337,403,83.6,6014,2077,148,161,91.9,149,162,92.0,32,65,49.2,2,1.0,0.4,8,21,3,1,25,403,368,35,14,4,7,11,9,2,2,0,0,337,0,6,17,15,0,1,0,0,1,4,3,0,0,0,0,1,19,14,13,6,0,10,20,50.0,10,17,6,11,1,20,21,0,40,501,91,222,173,112,12,501,14,7,50.0,7,50.0,320,1777,936,18,17,6,8,6,332,25,3,0,0,13,12,0,11,1,14,0,0,0,40,2,7,22.2
,2425,Austin,2024-05-04 Vancouver W'caps-Austin,2024-05-04,19:30:00,D,0,0,Vancouver W'caps,0.3,1.2,35,4-2-3-1,6,0,6,100.0,1,1.1,1.1,0,0,0,0,8,18,44.4,21,4,57.1,42.3,14,42.9,34.2,23,2,8.7,3,18.4,0,4,1,25.0,0.0,0.0,22.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,265,333,79.6,5207,2027,99,110,90.0,135,156,86.5,31,56,55.4,0,0.2,0.1,2,23,2,0,20,333,298,34,6,0,5,9,11,2,2,0,0,265,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7,4,2,7,15,46.7,8,12,7,5,4,17,33,1,35,428,90,202,165,62,6,428,12,3,25.0,9,75.0,179,928,421,6,4,1,10,6,263,19,2,0,0,10,4,1,9,4,9,0,0,0,27,7,14,33.3
,2425,Austin,2024-05-11 FC Dallas-Austin,2024-05-11,19:30:00,L,1,2,FC Dallas,2.1,1.4,65,4-2-3-1,3,2,1,33.3,0,1.9,-0.1,0,0,0,0,3,10,30.0,38,7,26.3,29.3,2,0.0,24.0,4,2,50.0,1,12.8,1,19,4,21.1,0.0,0.0,17.8,1,1,1,2.1,1.4,0.07,-1.1,-1.4,560,658,85.1,10128,3408,239,258,92.6,252,284,88.7,60,88,68.2,0,0.9,1.2,13,60,19,8,69,658,614,37,8,1,2,40,16,8,6,1,0,560,7,5,33,24,3,0,2,2,2,2,1,0,0,0,1,0,10,9,4,4,2,1,3,33.3,2,14,5,9,12,22,4,1,65,747,43,177,342,231,36,746,9,5,55.6,3,33.3,503,2589,1068,21,16,5,14,7,559,68,1,0,0,8,9,7,40,12,9,1,0,0,45,13,10,56.5
,2425,Austin,2024-05-15 Austin-Dynamo FC,2024-05-15,19:30:00,W,1,0,Dynamo FC,1.4,1.3,41,4-2-3-1,6,0,6,100.0,1,1.2,1.2,0,0,0,0,5,12,41.7,51,5,21.6,28.4,6,16.7,28.0,14,1,7.1,3,19.4,1,14,5,35.7,0.07,0.2,17.0,0,0,0,1.4,1.4,0.11,-0.4,-0.4,286,352,81.3,5780,2326,103,124,83.1,130,148,87.8,43,63,68.3,0,1.0,1.0,11,21,11,7,21,352,312,40,15,1,6,21,11,7,3,1,0,286,0,3,25,18,2,1,2,2,0,1,0,0,0,1,0,0,19,7,9,4,6,8,12,66.7,4,12,6,6,6,25,16,0,41,446,69,213,134,100,30,446,7,3,42.9,3,42.9,251,1383,616,8,5,4,12,5,276,21,3,0,0,15,12,0,21,6,7,0,0,0,33,7,10,41.2
,2425,Austin,2024-05-18 Austin-Sporting KC,2024-05-18,19:30:00,W,3,2,Sporting KC,2.4,1.0,43,4-2-3-1,3,2,1,33.3,0,0.9,-1.1,0,0,0,0,5,24,20.8,47,5,34.0,35.9,10,80.0,56.5,13,1,7.7,1,14.0,3,11,6,54.5,0.27,0.5,11.2,0,0,1,2.4,1.7,0.16,0.6,1.3,343,422,81.3,6619,2403,131,145,90.3,151,166,91.0,52,87,59.8,3,1.6,1.3,10,23,9,3,29,422,362,54,15,1,8,11,19,7,2,1,0,343,6,9,22,15,2,2,2,1,0,6,4,0,2,0,0,0,9,5,5,3,1,1,5,20.0,4,10,6,4,4,13,18,0,43,505,76,200,202,104,22,504,10,6,60.0,4,40.0,231,969,475,11,7,2,11,13,339,29,4,0,0,8,12,6,11,4,5,1,0,0,32,10,9,52.6
,2425,Austin,2024-05-25 SJ Earthquakes-Austin,2024-05-25,19:30:00,D,1,1,SJ Earthquakes,0.6,3.3,51,4-2-3-1,5,1,4,80.0,0,1.4,0.4,0,0,0,0,3,9,33.3,41,7,12.2,23.4,9,44.4,35.7,16,3,18.8,0,10.7,1,5,1,20.0,0.2,1.0,11.9,0,0,0,0.6,0.6,0.13,0.4,0.4,418,498,83.9,7058,2537,191,204,93.6,182,209,87.1,31,56,55.4,1,0.6,0.7,5,26,1,0,41,498,455,41,11,0,1,10,18,1,0,1,0,418,2,9,10,7,2,0,0,1,0,2,0,1,0,0,1,0,11,5,4,5,2,5,7,71.4,2,13,6,7,15,26,19,1,51,600,89,236,246,122,11,600,13,6,46.2,5,38.5,359,1711,903,14,10,2,14,6,415,41,1,0,0,12,9,2,10,15,5,0,0,0,38,4,11,26.7
,2425,Austin,2024-05-29 Austin-Portland Timbers,2024-05-29,19:30:00,L,0,2,Portland Timbers,2.2,1.7,63,4-1-4-1,3,2,1,66.7,0,1.8,-0.2,1,1,0,0,4,7,57.1,26,6,26.9,29.7,2,0.0,18.5,5,1,20.0,3,20.2,0,14,2,14.3,0.0,0.0,18.4,0,0,1,2.2,1.4,0.1,-2.2,-1.4,478,573,83.4,8602,2933,200,214,93.5,204,239,85.4,58,85,68.2,0,0.7,0.9,11,41,11,4,57,573,526,45,16,0,6,25,21,3,0,3,0,478,2,13,26,19,3,2,0,2,0,0,0,0,0,0,0,0,3,1,1,0,2,1,13,7.7,12,8,3,5,6,9,8,0,63,668,42,170,306,195,33,667,14,7,50.0,6,42.9,284,1874,1015,22,9,6,16,8,476,57,5,0,0,12,14,2,25,6,1,1,1,0,42,13,16,44.8
,2425,Austin,2024-06-01 RSL-Austin,2024-06-01,19:30:00,L,1,5,RSL,1.3,3.8,39,4-2-3-1,10,5,5,60.0,0,4.1,-0.9,1,1,0,0,9,17,52.9,32,3,40.6,35.4,10,40.0,35.3,10,0,0.0,1,13.0,1,7,2,28.6,0.0,0.0,17.4,0,1,1,1.3,0.5,0.07,-0.3,-0.5,301,374,80.5,5834,2440,118,137,86.1,110,122,90.2,56,88,63.6,0,0.5,0.4,7,19,7,1,24,374,324,49,16,0,5,10,15,2,0,1,0,301,1,7,16,7,4,1,0,4,0,2,1,0,0,0,1,0,23,16,11,10,2,12,20,60.0,8,6,4,2,8,31,13,2,39,455,67,200,172,90,16,454,8,7,87.5,1,12.5,162,1049,484,8,5,5,9,9,299,24,3,0,0,11,16,1,10,8,16,1,1,0,34,10,5,66.7
,2425,Austin,2024-06-15 Rapids-Austin,2024-06-15,19:30:00,,,,Rapids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-06-19 Austin-LAFC,2024-06-19,19:30:00,,,,LAFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-06-22 Minnesota Utd-Austin,2024-06-22,19:30:00,,,,Minnesota Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-06-29 Sporting KC-Austin,2024-06-29,19:30:00,,,,Sporting KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-07-06 Austin-NYCFC,2024-07-06,19:30:00,,,,NYCFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-07-13 Austin-Seattle,2024-07-13,19:30:00,,,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-07-17 FC Dallas-Austin,2024-07-17,19:30:00,,,,FC Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-07-20 Austin-Charlotte,2024-07-20,19:30:00,,,,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Austin,2024-08-24 Nashville-Austin,2024-08-24,19:30:00,,,,Nashville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
